5000.0,6456.253518247686,14999.60969178854,11825.413162083463,10124.130534824746,15009.626717456604,15000.0,15088.004923492852,9520.650848771933,14947.436868697321,14975.871651003094,15000.0,11661.490726473046,15120.032446675606,14488.322692703874,14935.170056093082,14967.308085519697,14979.386495286619,9039.658974211798,14885.758042319567
5000.0,15037.151548310534,14986.803736677717,15000.0,15055.901863971065,6446.786425168265,15012.019609195506,10476.507282658475,14983.871818746977,10361.345066967173,13022.881731441741,15095.265034346194,15052.635014801053,7521.597049237151,15071.065825206093,5435.983874341784,15025.909559851365,6934.129875476963,14921.340263540613,5000.0
14881.471927053644,6422.7945025988065,10067.170492432635,15083.557637066791,12250.106483401452,14950.982958267177,10929.96384895176,15017.053105755891,11769.551547306475,14917.261676838854,15152.010891727165,5675.071229752269,15000.0,15084.552844947262,11142.866209793172,15018.95346269893,9795.901351869294,15190.940055179597,10373.781090957527,15065.782239219821
5000.0,13096.608028316716,12947.756778254863,15099.211123512545,13997.086485952435,15128.817399961483,14963.177079003659,13054.442098020843,14385.090143403133,15124.738009422279,14898.131138385796,14689.194591551519,14935.955691734274,5000.0,14102.100376665416,14865.411927602461,15050.855758376905,14406.29738907017,13345.075413146753,5000.0
5712.847520661422,15210.213140433552,15040.22766420946,7884.478758276538,14988.224622740396,8828.797669697895,15042.060139754873,9659.986948559317,14997.877166584925,15000.0,6175.927883905496,15091.006572837796,14862.230094160217,15000.0,14927.371311304141,8354.539443515578,14990.828744489056,7602.349930282262,14945.476296284924,9178.782968237714
15098.051709243735,14941.978189431404,14276.614736654165,14769.595446190893,15214.32644164981,14592.04796029643,5000.0,14874.2077082753,14831.244895466312,12569.157002327078,14828.434907386787,15114.660383399287,15193.393496638499,13938.73349364498,15045.165578073866,14115.564327018641,12991.266263165742,14992.666670771487,12872.08694170224,15126.176826050001
11576.471285291558,14986.203209317562,15155.477593718775,7335.2101238370615,15091.289929841825,9586.3961934459,14785.251679409677,11550.626105162417,14942.779072504843,11363.49443938834,11325.083573419428,15031.829328372125,15023.376331727168,9361.8367481746,15152.967594935048,7355.315884754804,14955.004319514008,8502.26547460122,14995.235375270931,11147.713890046722
5946.043018467675,15140.377491096613,15140.767276380055,7390.530168926109,15005.944565623371,10327.3046915803,15094.385627334701,15000.0,14899.46501427033,10417.829970316441,6694.078222393759,14718.28928227012,14958.820726974946,10262.377309544874,14810.201393031515,8320.149684905688,5000.0,8618.608273907525,14925.172569154282,9995.406817529014
10412.552503349454,14955.63894360923,14948.769341404157,7394.270508016872,15273.567609369416,7934.166187204371,15273.617286521383,13697.333146073162,14856.763485986652,13016.006414767997,11796.113629904776,15169.654336356423,14888.351891680506,9460.538567476007,15305.610470704323,6295.052765603327,15054.72974661448,7219.335949814323,15120.489927134735,12715.209651513025
15174.58299863723,14403.143306301883,13147.118199748049,14681.393773515676,15027.751941287559,5000.0,15055.707671751388,12712.129333369861,14952.685500586464,14147.631862662385,14919.441565730813,13678.156470117525,12697.24856146023,15032.400585226242,12790.063581958793,14980.334236388422,13352.918701430366,15051.008170626383,15021.571539873994,13346.089310383913
8286.202376542484,14886.090605850568,15293.81895212824,7152.534343327828,15156.689123811433,8278.631043958023,15202.873608674034,11476.899590411855,14941.496649730834,5000.0,9367.630841163587,14895.434426150348,15223.875876196567,8442.427728244966,15070.892486562743,8262.163414024344,15000.0,8001.133140847763,15066.40611674338,11339.778206807729
15111.579409798329,5000.0,15112.443067853277,9774.162305732047,15000.0,10738.90477718949,14926.630622301956,5000.0,15039.899908774547,14417.243334764986,14920.107346909524,14077.111915924093,14891.053514611822,11803.540284178429,14992.345437880938,8216.070901333365,5000.0,5000.0,14959.763852930355,14186.396769014202
8366.634085386013,15086.206553509755,15026.508198123773,6709.514329020705,14941.35265803551,7905.450505881258,15039.028594513702,12164.539327591141,14872.326433111766,11833.453444279403,9334.276301717786,15054.267036491236,15125.370970914835,8068.622722995875,14942.10317757554,7082.180539944266,15087.750695512445,6733.421768182898,14915.93267529797,11909.105138495075
15364.257959553033,14935.72696662942,15025.449817298468,14475.013068882536,13207.34651040314,14916.24662396026,15041.284338107962,14329.440419105233,14524.59403513215,15177.970967694391,14580.898185736492,14896.164678158077,13402.653045394502,15096.876203976928,14001.61939586332,15083.945530556619,13749.692142024966,15055.215685897121,14554.530014882825,5000.0
14965.7011496528,15000.0,12631.769660750035,14907.288004558988,14658.223957063872,15082.673548952996,13089.61949343286,15113.777496545388,15137.884644687356,13296.826770307951,15130.022466309007,14848.60453000481,14939.013712170765,13034.228679242671,13098.01983617545,15149.279616243812,15081.841048562479,14867.137293847107,13388.37568627647,14926.669832163008
15028.858155226984,7064.22445054274,14937.252725987553,15000.0,10411.047413235065,14954.766725608275,8770.529312197275,15007.209281912345,9679.664480239104,15149.219501930633,14816.148130157846,15000.0,11020.538793623165,15000.0,14996.744556448259,14697.23588782777,15178.111930303286,15000.0,9012.29610021588,15314.769151592689
15135.672465922624,6646.114434545529,14728.084672464529,15121.816266606766,15025.364770812097,10065.747739010185,5000.0,15045.447363166424,11556.193086341662,14997.76289137627,5000.0,8565.166228227885,14591.218169553977,15012.541905823684,14981.539460242866,11949.558702392176,15081.548022136585,14848.550278419463,10753.910950276997,14776.360995751353
11960.062432188039,14940.305928450543,15147.968859187326,6638.207955342782,14931.166379513605,9995.030642405165,15000.0,14192.210403285271,14941.951536099206,14017.566577731934,10331.256266528988,14924.114461156847,15192.060304432298,11349.575138274231,14853.196410289043,5914.832035321593,14811.822029612229,8907.886533822983,15003.655781910058,14099.21288766676
15083.303482433757,6003.496666427148,9652.921597792654,14968.741764470735,13019.46955146768,15264.990396608016,9439.399181001067,14887.390434032373,15000.0,14722.475347174288,15099.029660866849,5122.738691994314,10497.37046011438,15129.47460793589,11388.227272750346,15000.0,11277.805867632931,15014.449186606582,5000.0,5000.0
15120.337432251146,15000.0,14745.92769091595,7966.534286456128,14989.536629710467,12095.32255229942,14882.531726566865,14701.941341207268,14479.614366789217,14987.134996279525,15047.404529560787,15000.0,15000.0,13467.43476967095,15052.490390865107,6331.644532038367,14928.383269039134,11910.655816822573,14913.249049831178,5000.0
