time	final_out
2.607719809728270e-07	1.283938950764852e+00
2.617485434728270e-07	1.283938950789651e+00
2.627251059728270e-07	1.283938950814452e+00
2.637016684728271e-07	1.283938950839248e+00
2.646782309728271e-07	1.283938950864046e+00
2.656547934728271e-07	1.283938950888841e+00
2.666313559728271e-07	1.283938950913636e+00
2.676079184728271e-07	1.283938950938427e+00
2.685844809728272e-07	1.283938950963218e+00
2.695610434728272e-07	1.283938950988000e+00
2.705376059728272e-07	1.283938951012778e+00
2.715141684728272e-07	1.283938951037551e+00
2.724907309728273e-07	1.283938951062321e+00
2.734672934728273e-07	1.283938951087081e+00
2.744438559728273e-07	1.283938951111838e+00
2.754204184728273e-07	1.283938951136589e+00
2.763969809728274e-07	1.283938951161336e+00
2.773735434728274e-07	1.283938951186075e+00
2.783501059728274e-07	1.283938951210808e+00
2.793266684728274e-07	1.283938951235531e+00
2.803032309728275e-07	1.283938951260249e+00
2.812797934728275e-07	1.283938951284957e+00
2.822563559728275e-07	1.283938951309660e+00
2.832329184728275e-07	1.283938951334356e+00
2.842094809728276e-07	1.283938951359046e+00
2.851860434728276e-07	1.283938951383725e+00
2.861626059728276e-07	1.283938951408398e+00
2.871391684728276e-07	1.283938951433060e+00
2.881157309728276e-07	1.283938951457716e+00
2.890922934728277e-07	1.283938951482364e+00
2.900688559728277e-07	1.283938951507008e+00
2.910454184728277e-07	1.283938951531640e+00
2.920219809728277e-07	1.283938951556266e+00
2.929985434728278e-07	1.283938951580883e+00
2.939751059728278e-07	1.283938951605495e+00
2.949516684728278e-07	1.283938951630098e+00
2.959282309728278e-07	1.283938951654693e+00
2.969047934728279e-07	1.283938951679275e+00
2.978813559728279e-07	1.283938951703851e+00
2.988579184728279e-07	1.283938951728417e+00
2.998344809728279e-07	1.283938951752974e+00
3.008110434728280e-07	1.283938951777522e+00
3.017876059728280e-07	1.283938951802063e+00
3.027641684728280e-07	1.283938951826594e+00
3.037407309728280e-07	1.283938951851116e+00
3.047172934728281e-07	1.283938951875626e+00
3.056938559728281e-07	1.283938951900130e+00
3.066704184728281e-07	1.283938951924622e+00
3.076469809728281e-07	1.283938951949108e+00
3.086235434728281e-07	1.283938951973583e+00
3.096001059728282e-07	1.283938951998051e+00
3.105766684728282e-07	1.283938952022509e+00
3.115532309728282e-07	1.283938952046962e+00
3.125297934728282e-07	1.283938952071405e+00
3.135063559728283e-07	1.283938952095841e+00
3.144829184728283e-07	1.283938952120265e+00
3.154594809728283e-07	1.283938952144680e+00
3.164360434728283e-07	1.283938952169082e+00
3.174126059728284e-07	1.283938952193477e+00
3.183891684728284e-07	1.283938952217863e+00
3.193657309728284e-07	1.283938952242243e+00
3.203422934728284e-07	1.283938952266613e+00
3.213188559728285e-07	1.283938952290977e+00
3.222954184728285e-07	1.283938952315330e+00
3.232719809728285e-07	1.283938952339674e+00
3.242485434728285e-07	1.283938952364007e+00
3.252251059728285e-07	1.283938952388334e+00
3.262016684728286e-07	1.283938952412652e+00
3.271782309728286e-07	1.283938952436964e+00
3.281547934728286e-07	1.283938952461266e+00
3.291313559728286e-07	1.283938952485561e+00
3.301079184728287e-07	1.283938952509844e+00
3.310844809728287e-07	1.283938952534120e+00
3.320610434728287e-07	1.283938952558385e+00
3.330376059728287e-07	1.283938952582643e+00
3.340141684728288e-07	1.283938952606891e+00
3.349907309728288e-07	1.283938952631132e+00
3.359672934728288e-07	1.283938952655360e+00
3.369438559728288e-07	1.283938952679581e+00
3.379204184728289e-07	1.283938952703791e+00
3.388969809728289e-07	1.283938952727992e+00
3.398735434728289e-07	1.283938952752182e+00
3.408501059728289e-07	1.283938952776366e+00
3.418266684728290e-07	1.283938952800541e+00
3.428032309728290e-07	1.283938952824711e+00
3.437797934728290e-07	1.283938952848873e+00
3.447563559728290e-07	1.283938952873028e+00
3.457329184728290e-07	1.283938952897173e+00
3.467094809728291e-07	1.283938952921312e+00
3.476860434728291e-07	1.283938952945439e+00
3.486626059728291e-07	1.283938952969558e+00
3.496391684728291e-07	1.283938952993664e+00
3.506157309728292e-07	1.283938953017762e+00
3.515922934728292e-07	1.283938953041850e+00
3.525688559728292e-07	1.283938953065930e+00
3.535454184728292e-07	1.283938953090001e+00
3.545219809728293e-07	1.283938953114065e+00
3.554985434728293e-07	1.283938953138117e+00
3.564751059728293e-07	1.283938953162163e+00
3.574516684728293e-07	1.283938953186198e+00
3.584282309728294e-07	1.283938953210226e+00
3.594047934728294e-07	1.283938953234245e+00
3.603813559728294e-07	1.283938953258256e+00
3.613579184728294e-07	1.283938953282258e+00
3.623344809728295e-07	1.283938953306252e+00
3.633110434728295e-07	1.283938953330238e+00
3.642876059728295e-07	1.283938953354217e+00
3.652641684728295e-07	1.283938953378185e+00
3.662407309728295e-07	1.283938953402145e+00
3.672172934728296e-07	1.283938953426096e+00
3.681938559728296e-07	1.283938953450040e+00
3.691704184728296e-07	1.283938953473976e+00
3.701469809728296e-07	1.283938953497905e+00
3.711235434728297e-07	1.283938953521824e+00
3.721001059728297e-07	1.283938953545733e+00
3.730766684728297e-07	1.283938953569631e+00
3.740532309728297e-07	1.283938953593521e+00
3.750297934728298e-07	1.283938953617402e+00
3.760063559728298e-07	1.283938953641274e+00
3.769829184728298e-07	1.283938953665137e+00
3.779594809728298e-07	1.283938953688994e+00
3.789360434728299e-07	1.283938953712842e+00
3.799126059728299e-07	1.283938953736682e+00
3.808891684728299e-07	1.283938953760511e+00
3.818657309728299e-07	1.283938953784333e+00
3.828422934728299e-07	1.283938953808145e+00
3.838188559728300e-07	1.283938953831950e+00
3.847954184728300e-07	1.283938953855746e+00
3.857719809728300e-07	1.283938953879534e+00
3.867485434728300e-07	1.283938953903311e+00
3.877251059728301e-07	1.283938953927081e+00
3.887016684728301e-07	1.283938953950843e+00
3.896782309728301e-07	1.283938953974598e+00
3.906547934728301e-07	1.283938953998342e+00
3.916313559728302e-07	1.283938954022080e+00
3.926079184728302e-07	1.283938954045808e+00
3.935844809728302e-07	1.283938954069528e+00
3.945610434728302e-07	1.283938954093240e+00
3.955376059728303e-07	1.283938954116944e+00
3.965141684728303e-07	1.283938954140639e+00
3.974907309728303e-07	1.283938954164326e+00
3.984672934728303e-07	1.283938954188005e+00
3.994438559728304e-07	1.283938954211676e+00
4.000000000000000e-07	1.283938954225152e+00
4.000976562500000e-07	1.283938954227518e+00
4.002929687500000e-07	1.283938954232250e+00
4.006835937500000e-07	1.283938954241164e+00
4.010000000000000e-07	1.283938954244992e+00
4.010781250000000e-07	1.283938954244218e+00
4.012343750000000e-07	1.283938954239596e+00
4.015468750000000e-07	1.283938954178951e+00
4.021718750000000e-07	1.283938952155246e+00
4.031484375000000e-07	1.283938908072691e+00
4.041250000000000e-07	1.283938680469416e+00
4.051015625000001e-07	1.283937964032199e+00
4.060781250000001e-07	1.283936311372481e+00
4.070546875000001e-07	1.283933247283752e+00
4.080312500000001e-07	1.283928407324705e+00
4.090078125000001e-07	1.283921628490162e+00
4.099843750000002e-07	1.283912970025056e+00
4.100000000000000e-07	1.283912816908780e+00
4.100312499999996e-07	1.283912508565110e+00
4.100937499999989e-07	1.283911888530184e+00
4.102187499999975e-07	1.283910628613365e+00
4.104687499999947e-07	1.283908022559638e+00
4.109687499999890e-07	1.283902152246225e+00
4.110000000000000e-07	1.283901748457801e+00
4.110625000000219e-07	1.283900904713446e+00
4.111875000000658e-07	1.283899152886242e+00
4.114375000001536e-07	1.283895239350852e+00
4.119375000003292e-07	1.283886331043081e+00
4.126261118833887e-07	1.283875637163431e+00
4.136026743833887e-07	1.283872661195118e+00
4.145792368833887e-07	1.283884898367319e+00
4.155557993833888e-07	1.283905351186726e+00
4.165323618833888e-07	1.283926805518397e+00
4.175089243833888e-07	1.283944377040876e+00
4.184854868833888e-07	1.283955441471872e+00
4.194620493833889e-07	1.283959486073874e+00
4.204386118833889e-07	1.283957072605357e+00
4.214151743833889e-07	1.283949279702739e+00
4.223917368833889e-07	1.283937331956526e+00
4.233682993833890e-07	1.283922375422776e+00
4.243448618833890e-07	1.283905441139782e+00
4.253214243833890e-07	1.283887400652377e+00
4.262979868833890e-07	1.283868982449401e+00
4.272745493833891e-07	1.283850785338335e+00
4.282511118833891e-07	1.283833288676939e+00
4.292276743833891e-07	1.283816869820654e+00
4.302042368833891e-07	1.283801811979392e+00
4.311807993833891e-07	1.283788315828807e+00
4.321573618833892e-07	1.283776509029237e+00
4.331339243833892e-07	1.283766455506135e+00
4.341104868833892e-07	1.283758165761815e+00
4.350870493833892e-07	1.283751606140322e+00
4.360636118833893e-07	1.283746708315519e+00
4.370401743833893e-07	1.283743377870142e+00
4.380167368833893e-07	1.283741501987709e+00
4.389932993833893e-07	1.283740956214622e+00
4.399698618833894e-07	1.283741610021176e+00
4.409464243833894e-07	1.283743331368391e+00
4.419229868833894e-07	1.283745990240308e+00
4.428995493833894e-07	1.283749461287054e+00
4.438761118833895e-07	1.283753625708705e+00
4.448526743833895e-07	1.283758372484851e+00
4.458292368833895e-07	1.283763599095958e+00
4.468057993833895e-07	1.283769211834974e+00
4.477823618833896e-07	1.283775125813494e+00
4.487589243833896e-07	1.283781264746241e+00
4.497354868833896e-07	1.283787560579857e+00
4.507120493833896e-07	1.283793953023539e+00
4.516886118833896e-07	1.283800389021993e+00
