time	final_out
2.383774303237990e-08	2.826902192834029e-03
2.432602428237990e-08	2.837763997366239e-03
2.481430553237990e-08	2.848298272155476e-03
2.530258678237990e-08	2.858422810701537e-03
2.579086803237990e-08	2.868093597788347e-03
2.627914928237990e-08	2.877289913571088e-03
2.676743053237990e-08	2.886005679127952e-03
2.725571178237990e-08	2.894249673040411e-03
2.774399303237989e-08	2.902033429720064e-03
2.823227428237989e-08	2.909376311279248e-03
2.872055553237989e-08	2.916298819950332e-03
2.920883678237989e-08	2.922821830548844e-03
2.969711803237989e-08	2.928969270339710e-03
3.018539928237989e-08	2.934761429048289e-03
3.067368053237989e-08	2.940220921992170e-03
3.116196178237988e-08	2.945367992804135e-03
3.165024303237988e-08	2.950221549920958e-03
3.213852428237988e-08	2.954801327818772e-03
3.262680553237988e-08	2.959123204836660e-03
3.311508678237988e-08	2.963204561717868e-03
3.360336803237988e-08	2.967060089435389e-03
3.409164928237988e-08	2.970703633594419e-03
3.457993053237987e-08	2.974149256887801e-03
3.506821178237987e-08	2.977408063167231e-03
3.555649303237987e-08	2.980492437271384e-03
3.604477428237987e-08	2.983412465490971e-03
3.653305553237987e-08	2.986177900979260e-03
3.702133678237987e-08	2.988798552576342e-03
3.750961803237987e-08	2.991282036918605e-03
3.799789928237986e-08	2.993637178718942e-03
3.848618053237986e-08	2.995870841489676e-03
3.897446178237986e-08	2.997989996716378e-03
3.946274303237986e-08	3.000001490445971e-03
3.995102428237986e-08	3.001910657682981e-03
4.043930553237986e-08	3.003723847233387e-03
4.092758678237986e-08	3.005445817486855e-03
4.141586803237986e-08	3.007081639586506e-03
4.190414928237985e-08	3.008636179910566e-03
4.239243053237985e-08	3.010113250917607e-03
4.288071178237985e-08	3.011517522561167e-03
4.336899303237985e-08	3.012852339180354e-03
4.385727428237985e-08	3.014121499028329e-03
4.434555553237985e-08	3.015328495818113e-03
4.483383678237985e-08	3.016476148828284e-03
4.532211803237984e-08	3.017567933084392e-03
4.581039928237984e-08	3.018606264424092e-03
4.629868053237984e-08	3.019594034889750e-03
4.678696178237984e-08	3.020533800504311e-03
4.727524303237984e-08	3.021427690482509e-03
4.776352428237984e-08	3.022278336358960e-03
4.825180553237984e-08	3.023087510295173e-03
4.874008678237983e-08	3.023857462551359e-03
4.922836803237983e-08	3.024590076698808e-03
4.971664928237983e-08	3.025287007037143e-03
5.020493053237983e-08	3.025950257898330e-03
5.069321178237983e-08	3.026581162419224e-03
5.118149303237983e-08	3.027181486687598e-03
5.166977428237983e-08	3.027752638030809e-03
5.215805553237983e-08	3.028295920647773e-03
5.264633678237982e-08	3.028812875175929e-03
5.313461803237982e-08	3.029304518761765e-03
5.362289928237982e-08	3.029772252210335e-03
5.411118053237982e-08	3.030217132399787e-03
5.459946178237982e-08	3.030640204094729e-03
5.508774303237982e-08	3.031042653627387e-03
5.557602428237982e-08	3.031425270602370e-03
5.606430553237981e-08	3.031789169675998e-03
5.655258678237981e-08	3.032135149847563e-03
5.704086803237981e-08	3.032464055580354e-03
5.752914928237981e-08	3.032776800744303e-03
5.801743053237981e-08	3.033074006802731e-03
5.850571178237981e-08	3.033356560675677e-03
5.899399303237981e-08	3.033625070423557e-03
5.948227428237980e-08	3.033880220509714e-03
5.997055553237981e-08	3.034122716041699e-03
6.045883678237981e-08	3.034353048799553e-03
6.094711803237981e-08	3.034571926045271e-03
6.143539928237981e-08	3.034779809199088e-03
6.192368053237980e-08	3.034977257420920e-03
6.241196178237980e-08	3.035164809808661e-03
6.290024303237980e-08	3.035342862180720e-03
6.338852428237980e-08	3.035511972778307e-03
6.387680553237980e-08	3.035672496685607e-03
6.436508678237980e-08	3.035824886039867e-03
6.485336803237980e-08	3.035969555618413e-03
6.534164928237980e-08	3.036106820939687e-03
6.582993053237979e-08	3.036237125378441e-03
6.631821178237979e-08	3.036360737812762e-03
6.680649303237979e-08	3.036478028324958e-03
6.729477428237979e-08	3.036589309211664e-03
6.778305553237979e-08	3.036694838589025e-03
6.827133678237979e-08	3.036794960876004e-03
6.875961803237979e-08	3.036889885592724e-03
6.924789928237978e-08	3.036979908527958e-03
6.973618053237978e-08	3.037065269171478e-03
7.022446178237978e-08	3.037146172860340e-03
7.071274303237978e-08	3.037222891411981e-03
7.120102428237978e-08	3.037295582306696e-03
7.168930553237978e-08	3.037364487362601e-03
7.217758678237978e-08	3.037429782887118e-03
7.266586803237977e-08	3.037491638974944e-03
7.315414928237977e-08	3.037550261979692e-03
7.364243053237977e-08	3.037605777043189e-03
7.413071178237977e-08	3.037658373888713e-03
7.461899303237977e-08	3.037708187896788e-03
7.510727428237977e-08	3.037755352966836e-03
7.559555553237977e-08	3.037800031159543e-03
7.608383678237977e-08	3.037842315333151e-03
7.657211803237976e-08	3.037882360326450e-03
7.706039928237976e-08	3.037920262799183e-03
7.754868053237976e-08	3.037956135134780e-03
7.803696178237976e-08	3.037990096626183e-03
7.852524303237976e-08	3.038022223311415e-03
7.901352428237976e-08	3.038052633630696e-03
7.950180553237976e-08	3.038081402639913e-03
7.999008678237975e-08	3.038108617204631e-03
8.047836803237975e-08	3.038134371053957e-03
8.096664928237975e-08	3.038158719564887e-03
8.145493053237975e-08	3.038181759646780e-03
8.194321178237975e-08	3.038203542477120e-03
8.243149303237975e-08	3.038224142118995e-03
8.291977428237975e-08	3.038243624678921e-03
8.340805553237974e-08	3.038262037515892e-03
8.389633678237974e-08	3.038279452205940e-03
8.438461803237974e-08	3.038295909892568e-03
8.487289928237974e-08	3.038311466238544e-03
8.536118053237974e-08	3.038326173740564e-03
8.584946178237974e-08	3.038340065894346e-03
8.633774303237974e-08	3.038353201967584e-03
8.682602428237973e-08	3.038365608189783e-03
8.731430553237973e-08	3.038377332976257e-03
8.780258678237973e-08	3.038388410995874e-03
8.829086803237973e-08	3.038398872626217e-03
8.877914928237973e-08	3.038408759543332e-03
8.926743053237973e-08	3.038418094470869e-03
8.975571178237973e-08	3.038426912335993e-03
9.024399303237973e-08	3.038435241701649e-03
9.073227428237972e-08	3.038443103150118e-03
9.122055553237972e-08	3.038450531949483e-03
9.170883678237972e-08	3.038457541102337e-03
9.219711803237972e-08	3.038464162058394e-03
9.268539928237972e-08	3.038470411682640e-03
9.317368053237972e-08	3.038476310100125e-03
9.366196178237972e-08	3.038481880352450e-03
9.415024303237971e-08	3.038487135333624e-03
9.463852428237971e-08	3.038492096415361e-03
9.512680553237971e-08	3.038496778855532e-03
9.561508678237971e-08	3.038501195367225e-03
9.610336803237971e-08	3.038505366431924e-03
9.659164928237971e-08	3.038509298279528e-03
9.707993053237971e-08	3.038513011126350e-03
9.756821178237970e-08	3.038516512254507e-03
9.805649303237970e-08	3.038519815322267e-03
9.854477428237970e-08	3.038522932237000e-03
9.903305553237970e-08	3.038525870906864e-03
9.952133678237970e-08	3.038528643859068e-03
1.000096180323797e-07	3.038531259031337e-03
1.004978992823797e-07	3.038533724305988e-03
1.009861805323797e-07	3.038536051425519e-03
1.014744617823797e-07	3.038538243239174e-03
1.019627430323797e-07	3.038540312573321e-03
1.024510242823797e-07	3.038542261864653e-03
1.029393055323797e-07	3.038544100590256e-03
1.034275867823797e-07	3.038545834237545e-03
1.039158680323797e-07	3.038547468003111e-03
1.044041492823797e-07	3.038549008810117e-03
1.048924305323797e-07	3.038550461059015e-03
1.053807117823797e-07	3.038551829418024e-03
1.058689930323797e-07	3.038553120513672e-03
1.063572742823797e-07	3.038554335547664e-03
1.068455555323797e-07	3.038555482640403e-03
1.073338367823797e-07	3.038556562016798e-03
1.078221180323797e-07	3.038557580320889e-03
1.083103992823797e-07	3.038558539452132e-03
1.087986805323797e-07	3.038559443168756e-03
1.092869617823797e-07	3.038560294951261e-03
1.097752430323797e-07	3.038561097348705e-03
1.102635242823797e-07	3.038561853037567e-03
